article_url,comment_text,comment_date
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"@Cian Griffin: I dunno, I think if the Dup hadn’t got into government we’d see a hardening of the border taking place between the island of Ireland and Britain and nothing the Unionists could have done about it. We’d effectively have a United Ireland by default. Looks far from it now.","Dec 4th 2017, 11:06 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"That Foster cow is a G bag, another Thatcher","Dec 4th 2017, 7:05 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,We had a deal. but the DUP ruined it on us. ah. poor leo and simon.,"Dec 4th 2017, 6:56 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,@Sean Conway: well they’re know absolutely needs to be a seal before moving to phase 2. Don’t let your prejudices get in your way – you know who you will look like,"Dec 4th 2017, 7:40 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,@lavbeer: You don’t come and say you have a deal and then have it thrown in your face.,"Dec 4th 2017, 8:41 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"Leo and Covney on SKY – for the love of God man stop talking !!!
They have been clearly ouflanked and shafted !!","Dec 4th 2017, 5:29 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,Obviously there were a lot of people who comment here at those talks today and they know everything.,"Dec 4th 2017, 6:29 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,@For Connolly: ok I’ll explain this to you once and can you kindly just shut the fu(k about them once your brain can comprehend this. Sinn Fein run for election on a mandate that they will not take their seats in Westminster if they are voted in. People who vote Sinn Fein know this before they cast their vote and are endorsing this stance by voting for them. Is that clear enough?,"Dec 4th 2017, 8:27 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"@domas1507: I’ve given you a thumbs up as I understand exactly what you’re saying to be true. However perhaps Sinn Féin could as a tactical once off, enter into a temporary arrangement purely to bring down the DUP propped government in London by taking their seats and voting against the government and precipitate an election?","Dec 4th 2017, 11:03 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,You can checkout any time you want..,"Dec 4th 2017, 6:10 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"ULSTER SAYS NO
http://youtu.be/8zSWlAHD29M","Dec 4th 2017, 4:57 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"@Dance Cuts: Where have I seen that before, back in the eighties painted on a wall near Warrenpoint:- ‘Ulster says No, but the man from Del-monte says Yes !!","Dec 4th 2017, 5:34 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"@Chris Kirk: And he, (The man from Del Monty) was an Orange man!","Dec 4th 2017, 8:05 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"We live in interesting times! Leo has to stand resolute,If it came to a vote in the Commons and the Sinn Fein MP’s took their seats to vote just once to accept the E U terms then walk out again,Then that’s the DUP ,s scuppered .","Dec 4th 2017, 9:57 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,@Brian O Reilly: Sinn Fein would not the numbers in Westminster to do that.,"Dec 4th 2017, 10:36 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,@Andrea Brown: they would with the rebel tories,"Dec 4th 2017, 11:39 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,Tail wagging the dog.,"Dec 4th 2017, 6:45 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"My solution would be; Irish Sea border, carrot for DUP would be free trade agreement with both UK and EU, we get same deal. There would be custom checks on every Irish port but would be worth it for soft border and free trade agreement with both EU and UK.","Dec 4th 2017, 7:38 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,@Larry Ryan: Dup will never sign to that. If there hadn’t have been an election we’d be sorted now,"Dec 4th 2017, 11:09 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"Cant seem to find my comment from earlier. Anyway. Horrible, bitter, badminded and full of hate that Arlene Foster. A hateful, hateful creature if ever there was one. I can’t understand that kind of thinking. I understand her heritage and links to the UK and that is the culture of her and her followers. That’s fine, but why jeopardise the lives and livelihoods of so many people. Especially the shared services like hospitals etc.","Dec 4th 2017, 9:20 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,Lloyd George should of stood up to this bigotry 100 years ago and we wouldn’t be in this situation today,"Dec 4th 2017, 10:35 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"Am a.,am a.am a. He’s starting to sound like berty","Dec 4th 2017, 6:56 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"I hope the DUP pulls the plug on this UK government. Have an election and see how they get on with Prime Minister Corbyn. Bigoted, racist, clinging to the bollix of Henry viii homophobes.","Dec 4th 2017, 10:29 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"Back to the drawing board on this one…
https://www.abitleftandabitlost.com/posts/brexit-talks-who-wants-what-now","Dec 4th 2017, 4:51 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,Well that’s that kicked into touch..great to have the conservative government by the short n curlies Ms Foster,"Dec 4th 2017, 5:43 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,@Gary Heslin: Prime Misery (PM) Foster now?,"Dec 5th 2017, 1:54 AM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"Time for Leo to put on his political socks and get rid of the spin. Show a bit of back bone and stop riding on the back of the
” youngest gay leader of a country ” spin.
A lot of people watching so it’s time to put up or step down","Dec 4th 2017, 10:11 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"if SF took its seats in Westminster, we would be one big step closer to a united Ireland as the DUP influence would be void.","Dec 4th 2017, 11:38 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"Btw to all and sundry the border is like a pregnancy test , your neither softly or hardly pregnant , there’s either a border or not so please cut the bill shit","Dec 4th 2017, 7:53 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,Just a thought if Sinn Fein accepts a deal with DUP at any cost to their beliefs then bides there time and collapses the ni assembly again and forces another election I just wonder would Arlene come out of that again now that she has showed her and the DUP complete contempt for the majority of NI population who voted to remain .,"Dec 4th 2017, 10:49 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"Foster stressing NI has to be treated like the rest of the UK…total cheek !
It wasn’t Scotland or Wales that were promised a wedge of cash to prop up May’s imposter government. She and her community are already getting preferential treatment but they want more. To have such a small cadre of MP’s dictating EU policy pre-Brexit is an absolute disgrace. Forget being great negotiators the DUP are bandits and sheer opportunists who don’t give a fig for the rest of the UK. She loves hopping and trotting in and out of No 10 punching way above her weight . It’s politics otherwise she would not be allowed in the street never mind over the door","Dec 5th 2017, 6:32 AM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,Great photo lads!,"Dec 4th 2017, 10:31 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"I don’t understand why this has to be so difficult: all May has to do is to agree that there will be no border between Ireland and Northern Ireland. There is no need to give Northern Ireland special status: you just put some extra checks perhaps on the ferries from Belfast to keep the racists happy, and if people move goods between the North and the South they can register and pay and duties owed voluntarily.
Sure, there may be a little bit of smuggling, but that’s probably going to happen border or no border.","Dec 4th 2017, 10:51 PM"
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"@ウィリアム はげ:
The DUP see a soft NI/SI border & an Irish Sea Border as symbolic Irish unification
and the Protestant Unionists wont have a bar of that.
Since the Good Friday Agreement the South has had ample time to debunk the Catholic Church from education, hospitals , nursing homes etc to pave the way for a seamless
unification
There are 4 in a bed here: the Northern Irish, the Southern Irish, the mainland UKers
and the EC. At present the Republic is defacto laying claim to NI by its insistence on a Soft Border even though a pre-condition of the Good Friday Agreement was that
the Republic relinquished all claims to the North.
I guess the fantasy of the Good Friday Agreement is being outed by this Brexit process:
(a)The Unionists & the Orange Order thought they had a win by the Republic relinquishing all claims to the North
(b) The Republic thought it had a win by dismantling the Border and enjoying
symbolic unification.","Dec 5th 2017, 9:33 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,"A story without much substance, it is well known that DUP members play strokes when it comes to supporting the tory government.","Sep 8th 2017, 9:21 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,@Chris Kirk: well as the song says “it takes different strokes to rule the world “.. #watchutalkinboutwillis?,"Sep 8th 2017, 9:28 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,@Shane Hickey: hope they won’t rule the world??,"Sep 8th 2017, 9:57 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,His crowd must be the only people on this island who read the Daily Telegraph.,"Sep 8th 2017, 9:37 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,"@Fred Jensen: A Tory rag, not much better than the Daily Mail…..","Sep 8th 2017, 9:53 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,@Fred Jensen: Unfortunately you’re probably right. The majority here (if they read at all) read children’s fiction like the IT and then go to the Journal to comment for fun. And consider themselves broadminded while they’re at it.,"Sep 8th 2017, 9:53 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,"How about a commons inquiry into how the 400,000 given by an anonymous foreign donor was used in the UK brexit campaign? I understand about half went to a London based publicity csmpaign. Is the “surplus” resting in someone’s account in Belfast?","Sep 8th 2017, 9:49 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,"@mmz: You can be sure that it is, just like the NAMA money sitting in the Isle of Man account…..","Sep 8th 2017, 9:57 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,@mmz: they wouldn’t do that now would they,"Sep 8th 2017, 9:59 AM"
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,journal.ie should probably clarify further – it’s not an undeclared Parker Pen we’re talking about here. Paisley Jr is accused of receiving £100 000 worth in hospitality form the Sri Lankan govt.,"Sep 8th 2017, 10:52 AM"
